source,sourceUrl,target,targetUrl
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Jawbreaker,https://www.allmusic.com/artist/jawbreaker-mn0000808944
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Superchunk,https://www.allmusic.com/artist/superchunk-mn0000034172
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,The Afghan Whigs,https://www.allmusic.com/artist/the-afghan-whigs-mn0000602859
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,The Breeders,https://www.allmusic.com/artist/the-breeders-mn0000620495
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Throwing Muses,https://www.allmusic.com/artist/throwing-muses-mn0000925528
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Band of Susans,https://www.allmusic.com/artist/band-of-susans-mn0000138446
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Cows,https://www.allmusic.com/artist/cows-mn0000121038
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Fugazi,https://www.allmusic.com/artist/fugazi-mn0000798606
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Green Day,https://www.allmusic.com/artist/green-day-mn0000154544
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Hammerhead,https://www.allmusic.com/artist/hammerhead-mn0000558594
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Mike Watt,https://www.allmusic.com/artist/mike-watt-mn0000896225
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,No Age,https://www.allmusic.com/artist/no-age-mn0000510487
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Pegboy,https://www.allmusic.com/artist/pegboy-mn0000255704
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Squirrel Bait,https://www.allmusic.com/artist/squirrel-bait-mn0000790616
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Swervedriver,https://www.allmusic.com/artist/swervedriver-mn0000048594
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,The Dismemberment Plan,https://www.allmusic.com/artist/the-dismemberment-plan-mn0000152242
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,The Get Up Kids,https://www.allmusic.com/artist/the-get-up-kids-mn0000766078
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,The Lemonheads,https://www.allmusic.com/artist/the-lemonheads-mn0000482677
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,The Promise Ring,https://www.allmusic.com/artist/the-promise-ring-mn0000855836
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Uncle Tupelo,https://www.allmusic.com/artist/uncle-tupelo-mn0000222927
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Urge Overkill,https://www.allmusic.com/artist/urge-overkill-mn0000299776
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Volcano Suns,https://www.allmusic.com/artist/volcano-suns-mn0000228729
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Whiskeytown,https://www.allmusic.com/artist/whiskeytown-mn0000246169
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Arcwelder,https://www.allmusic.com/artist/arcwelder-mn0000503230
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Superdrag,https://www.allmusic.com/artist/superdrag-mn0000751256
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,The Verve Pipe,https://www.allmusic.com/artist/the-verve-pipe-mn0000483563
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Toadies,https://www.allmusic.com/artist/toadies-mn0000607094
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Deaf Wish,https://www.allmusic.com/artist/deaf-wish-mn0002625205
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,Island of Love,https://www.allmusic.com/artist/island-of-love-mn0004216567
Hüsker Dü,https://www.allmusic.com/artist/h%C3%BCsker-d%C3%BC-mn0000639053,The Bootheels,https://www.allmusic.com/artist/the-bootheels-mn0003706030
The Killers,https://www.allmusic.com/artist/the-killers-mn0000670226,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Brandon Flowers,https://www.allmusic.com/artist/brandon-flowers-mn0000127310,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
INXS,https://www.allmusic.com/artist/inxs-mn0000768321,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Linkin Park,https://www.allmusic.com/artist/linkin-park-mn0000289599,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Muse,https://www.allmusic.com/artist/muse-mn0000514563,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Paul Simon,https://www.allmusic.com/artist/paul-simon-mn0000031685,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Queen,https://www.allmusic.com/artist/queen-mn0000858827,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Snow Patrol,https://www.allmusic.com/artist/snow-patrol-mn0000038321,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Cat Stevens,https://www.allmusic.com/artist/cat-stevens-mn0000198480,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Dave Matthews,https://www.allmusic.com/artist/dave-matthews-mn0000687561,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Fleet Foxes,https://www.allmusic.com/artist/fleet-foxes-mn0000990366,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Incubus,https://www.allmusic.com/artist/incubus-mn0000772745,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Jim Croce,https://www.allmusic.com/artist/jim-croce-mn0000848034,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Mumford & Sons,https://www.allmusic.com/artist/mumford-sons-mn0001072350,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Travis,https://www.allmusic.com/artist/travis-mn0000013508,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Bruce Springsteen,https://www.allmusic.com/artist/bruce-springsteen-mn0000530745,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
John Mayer,https://www.allmusic.com/artist/john-mayer-mn0000239827,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Mat Kearney,https://www.allmusic.com/artist/mat-kearney-mn0000862343,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
The Smashing Pumpkins,https://www.allmusic.com/artist/the-smashing-pumpkins-mn0000036521,Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,Niall Horan,https://www.allmusic.com/artist/niall-horan-mn0002854547
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,X Ambassadors,https://www.allmusic.com/artist/x-ambassadors-mn0003090653
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,Jacob Whitesides,https://www.allmusic.com/artist/jacob-whitesides-mn0003282499
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,5 Seconds of Summer,https://www.allmusic.com/artist/5-seconds-of-summer-mn0003185359
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,Shawn Mendes,https://www.allmusic.com/artist/shawn-mendes-mn0003276902
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,The Vamps,https://www.allmusic.com/artist/the-vamps-mn0003163663
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,Harry Styles,https://www.allmusic.com/artist/harry-styles-mn0002854537
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,Night Riots,https://www.allmusic.com/artist/night-riots-mn0003329333
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,Urban Rescue,https://www.allmusic.com/artist/urban-rescue-mn0001568383
Imagine Dragons,https://www.allmusic.com/artist/imagine-dragons-mn0002040645,NMIXX,https://www.allmusic.com/artist/nmixx-mn0004272257
Blue Cheer,https://www.allmusic.com/artist/blue-cheer-mn0000059537,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
? & the Mysterians,https://www.allmusic.com/artist/-the-mysterians-mn0000567190,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
Graham Bond Organisation,https://www.allmusic.com/artist/graham-bond-organisation-mn0000797523,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
Pink Floyd,https://www.allmusic.com/artist/pink-floyd-mn0000346336,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
The Animals,https://www.allmusic.com/artist/the-animals-mn0000751019,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
The Count Five,https://www.allmusic.com/artist/the-count-five-mn0000126998,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
The Doors,https://www.allmusic.com/artist/the-doors-mn0000114342,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
The Music Machine,https://www.allmusic.com/artist/the-music-machine-mn0000469286,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
The Nightcrawlers,https://www.allmusic.com/artist/the-nightcrawlers-mn0000483906,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
The Pretty Things,https://www.allmusic.com/artist/the-pretty-things-mn0000489676,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
The Rolling Stones,https://www.allmusic.com/artist/the-rolling-stones-mn0000894465,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
The Seeds,https://www.allmusic.com/artist/the-seeds-mn0000500664,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
The Yardbirds,https://www.allmusic.com/artist/the-yardbirds-mn0000489303,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
Vanilla Fudge,https://www.allmusic.com/artist/vanilla-fudge-mn0000311674,Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,AC/DC,https://www.allmusic.com/artist/ac-dc-mn0000574772
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Alice Cooper,https://www.allmusic.com/artist/alice-cooper-mn0000005953
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Church of Misery,https://www.allmusic.com/artist/church-of-misery-mn0000127724
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Fu Manchu,https://www.allmusic.com/artist/fu-manchu-mn0000988529
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Kaleidoscope,https://www.allmusic.com/artist/kaleidoscope-mn0000297849
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Masters of Reality,https://www.allmusic.com/artist/masters-of-reality-mn0000385180
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Melvins,https://www.allmusic.com/artist/melvins-mn0000349157
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Monster Magnet,https://www.allmusic.com/artist/monster-magnet-mn0000495455
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Mountain,https://www.allmusic.com/artist/mountain-mn0000503913
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Queens of the Stone Age,https://www.allmusic.com/artist/queens-of-the-stone-age-mn0000376422
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Rush,https://www.allmusic.com/artist/rush-mn0000203008
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Six Feet Under,https://www.allmusic.com/artist/six-feet-under-mn0000018921
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Soundgarden,https://www.allmusic.com/artist/soundgarden-mn0000001098
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Stone Temple Pilots,https://www.allmusic.com/artist/stone-temple-pilots-mn0000626463
Iron Butterfly,https://www.allmusic.com/artist/iron-butterfly-mn0000772567,Uriah Heep,https://www.allmusic.com/artist/uriah-heep-mn0000835648
Bob Dylan,https://www.allmusic.com/artist/bob-dylan-mn0000066915,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
Simon & Garfunkel,https://www.allmusic.com/artist/simon-garfunkel-mn0000038936,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
Carole King,https://www.allmusic.com/artist/carole-king-mn0000174557,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
Crosby Stills & Nash,https://www.allmusic.com/artist/crosby-stills-nash-mn0000131581,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
Eric Andersen,https://www.allmusic.com/artist/eric-andersen-mn0000799233,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
The Byrds,https://www.allmusic.com/artist/the-byrds-mn0000631774,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
Tim Hardin,https://www.allmusic.com/artist/tim-hardin-mn0000505532,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
Tom Paxton,https://www.allmusic.com/artist/tom-paxton-mn0000934721,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
Peter Paul and Mary,https://www.allmusic.com/artist/peter-paul-and-mary-mn0000274321,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
Smokey Robinson,https://www.allmusic.com/artist/smokey-robinson-mn0000821571,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
The Hollies,https://www.allmusic.com/artist/the-hollies-mn0000087985,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
Tim Buckley,https://www.allmusic.com/artist/tim-buckley-mn0000595101,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
The Kinks,https://www.allmusic.com/artist/the-kinks-mn0000100160,James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Ray LaMontagne,https://www.allmusic.com/artist/ray-lamontagne-mn0000182302
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,James Blunt,https://www.allmusic.com/artist/james-blunt-mn0000391586
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,David Wilcox,https://www.allmusic.com/artist/david-wilcox-mn0000230111
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Jewel,https://www.allmusic.com/artist/jewel-mn0000347151
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,John Mayer,https://www.allmusic.com/artist/john-mayer-mn0000239827
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Nick Drake,https://www.allmusic.com/artist/nick-drake-mn0000336783
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Sugarland,https://www.allmusic.com/artist/sugarland-mn0000484880
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,America,https://www.allmusic.com/artist/america-mn0000019297
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Dar Williams,https://www.allmusic.com/artist/dar-williams-mn0000677352
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Edie Brickell,https://www.allmusic.com/artist/edie-brickell-mn0000179191
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Jason Mraz,https://www.allmusic.com/artist/jason-mraz-mn0000221059
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Ben Taylor,https://www.allmusic.com/artist/ben-taylor-mn0000169915
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Dan Parsons,https://www.allmusic.com/artist/dan-parsons-mn0002047922
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Ellis Paul,https://www.allmusic.com/artist/ellis-paul-mn0000173991
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Fairground Saints,https://www.allmusic.com/artist/fairground-saints-mn0003401379
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Haruomi Hosono,https://www.allmusic.com/artist/haruomi-hosono-mn0000952345
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Jana Kramer,https://www.allmusic.com/artist/jana-kramer-mn0002701931
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Mark Kozelek,https://www.allmusic.com/artist/mark-kozelek-mn0000241263
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Mary Chapin Carpenter,https://www.allmusic.com/artist/mary-chapin-carpenter-mn0000858375
James Taylor,https://www.allmusic.com/artist/james-taylor-mn0000204386,Phebe Starr,https://www.allmusic.com/artist/phebe-starr-mn0003386758
